Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,245.979996,251.210007,245.94999700000002,250.17999300000002,244.095322,126925200
2019-01-03,248.229996,248.57000699999998,243.669998,244.210007,238.270538,144140700
2019-01-04,247.58999599999999,253.11000099999998,247.169998,252.38999900000002,246.251556,142628800
2019-01-07,252.690002,255.94999700000002,251.690002,254.38000499999998,248.19317599999997,103139100
2019-01-08,256.820007,257.309998,254.0,256.769989,250.52504,102512600
2019-01-09,257.559998,258.910004,256.190002,257.97000099999997,251.695877,95006600
2019-01-10,256.26001,259.160004,255.5,258.880005,252.583725,96823900
2019-01-11,257.679993,259.01001,257.02999900000003,258.980011,252.68132000000003,73858100
2019-01-14,256.859985,258.299988,256.410004,257.399994,251.139725,70908200
2019-01-15,257.820007,260.700012,257.809998,260.350006,254.018005,85208300
2019-01-16,260.829987,261.97000099999997,260.600006,260.980011,254.63264500000002,77636700
2019-01-17,260.01001,263.920013,259.959991,262.959991,256.56451400000003,96118400
2019-01-18,264.980011,266.980011,263.0,266.459991,259.97937,127900300
2019-01-22,264.820007,265.059998,261.059998,262.859985,256.466919,115531200
2019-01-23,264.01001,264.790009,260.660004,263.410004,257.003571,86030300
2019-01-24,263.209991,264.200012,262.079987,263.549988,257.14013700000004,59204100
2019-01-25,265.609985,266.700012,263.660004,265.77999900000003,259.315918,96883400
2019-01-28,263.390015,263.829987,261.790009,263.76001,257.345093,85613700
2019-01-29,263.920013,264.549988,262.480011,263.410004,257.003571,66136300
2019-01-30,265.100006,268.519989,264.25,267.579987,261.072144,92473700
2019-01-31,267.51001,270.47000099999997,267.269989,269.929993,263.36499,104012100
2019-02-01,270.149994,271.200012,269.179993,270.059998,263.49179100000003,85782500
2019-02-04,270.109985,272.02999900000003,269.359985,271.959991,265.345612,60744800
2019-02-05,272.440002,273.440002,271.880005,273.100006,266.457855,79552800
2019-02-06,272.790009,273.339996,271.920013,272.73999,266.106598,58347800
2019-02-07,270.940002,271.549988,268.290009,270.140015,263.56991600000003,95482000
2019-02-08,268.75,270.579987,267.829987,270.47000099999997,263.891846,75788900
2019-02-11,271.200012,271.48999,270.02999900000003,270.619995,264.038208,68021400
2019-02-12,272.420013,274.519989,272.339996,274.100006,267.43359399999997,72270200
2019-02-13,275.02999900000003,275.929993,274.559998,274.98999,268.30188,65277200
2019-02-14,273.77999900000003,275.640015,272.869995,274.380005,267.706757,83234400
2019-02-15,276.359985,277.410004,276.130005,277.369995,270.624023,97088700
2019-02-19,276.480011,278.579987,276.47000099999997,277.850006,271.092377,59120800
2019-02-20,277.809998,278.920013,277.25,278.410004,271.638733,76610800
2019-02-21,277.700012,278.100006,276.350006,277.420013,270.672821,64214700
2019-02-22,278.109985,279.359985,277.399994,279.140015,272.350983,78114600
2019-02-25,280.730011,281.309998,279.429993,279.519989,272.721741,69030700
2019-02-26,279.130005,280.299988,278.899994,279.320007,272.526611,56844100
2019-02-27,278.519989,279.589996,277.480011,279.200012,272.40957599999996,56921600
2019-02-28,278.959991,279.450012,278.320007,278.679993,271.90213,69268300
2019-03-01,280.440002,280.880005,278.820007,280.420013,273.599854,78880500
2019-03-04,281.600006,281.869995,276.839996,279.399994,272.604675,106494600
2019-03-05,279.540009,279.76001,278.410004,279.019989,272.23388700000004,59114600
2019-03-06,279.149994,279.160004,276.97000099999997,277.329987,270.584991,75039800
2019-03-07,276.829987,276.98999,274.070007,275.01001,268.321411,94885100
2019-03-08,272.940002,274.649994,272.420013,274.459991,267.784851,85795800
2019-03-11,275.26001,278.619995,275.230011,278.440002,271.66803,65098900
2019-03-12,279.059998,280.070007,278.850006,279.48999,272.69244399999997,79667500
2019-03-13,280.480011,282.380005,280.299988,281.339996,274.497437,80639200
2019-03-14,281.369995,281.839996,280.670013,281.160004,274.321838,67518400
2019-03-15,280.540009,282.209991,280.329987,281.309998,275.677185,81309000
2019-03-18,281.549988,282.660004,281.299988,282.329987,276.67669700000005,62199800
2019-03-19,283.51001,284.359985,281.410004,282.399994,276.745331,90268100
2019-03-20,282.160004,283.5,280.320007,281.549988,275.912354,84609200
2019-03-21,280.640015,285.179993,280.589996,284.730011,279.028717,79550400
2019-03-22,283.22000099999997,283.799988,279.179993,279.25,273.658386,122659300
2019-03-25,278.869995,280.190002,277.640015,279.040009,273.45263700000004,85575200
2019-03-26,280.98999,282.179993,279.559998,281.119995,275.490936,68125900
2019-03-27,281.109985,281.76001,277.929993,279.649994,274.050385,72224700
2019-03-28,280.350006,281.209991,279.070007,280.709991,275.089203,56238500
2019-03-29,282.390015,282.839996,281.140015,282.480011,276.823761,82186800
2019-04-01,284.700012,286.160004,284.399994,285.829987,280.106659,77617900
2019-04-02,286.040009,286.230011,285.089996,285.97000099999997,280.243835,40070400
2019-04-03,287.320007,287.76001,285.75,286.420013,280.684845,68243200
2019-04-04,286.77999900000003,287.459991,286.01001,287.179993,281.429596,48997500
2019-04-05,287.920013,288.630005,287.600006,288.570007,282.791809,58621700
2019-04-08,288.100006,288.910004,287.369995,288.790009,283.00741600000003,53566300
2019-04-09,287.72000099999997,288.079987,286.700012,287.309998,281.557007,66142300
2019-04-10,287.769989,288.390015,287.309998,288.290009,282.517426,52601500
2019-04-11,288.829987,288.839996,287.579987,288.209991,282.43902599999996,55093100
2019-04-12,290.0,290.47000099999997,288.26001,290.160004,284.34997599999997,69727800
2019-04-15,290.23999,290.350006,289.079987,289.97000099999997,284.163757,49596700
2019-04-16,290.950012,291.01001,289.5,290.160004,284.34997599999997,52153200
2019-04-17,291.399994,291.429993,288.98999,289.450012,283.654175,58268300
2019-04-18,290.100006,290.320007,288.660004,290.019989,284.212738,68708500
2019-04-22,289.170013,290.440002,289.070007,290.269989,284.457733,40160100
2019-04-23,290.679993,293.140015,290.420013,292.880005,287.01547200000005,52246600
2019-04-24,292.790009,293.160004,292.070007,292.230011,286.37854,50392900
2019-04-25,292.119995,292.77999900000003,290.730011,292.049988,286.20211800000004,57770900
2019-04-26,292.100006,293.48999,291.23999,293.410004,287.534882,50916400
2019-04-29,293.51001,294.450012,293.410004,293.869995,287.985657,57197700
2019-04-30,293.48999,294.339996,291.920013,294.019989,288.13266,81111700
2019-05-01,294.72000099999997,294.950012,291.799988,291.809998,285.966919,71671900
2019-05-02,291.679993,292.700012,289.519989,291.179993,285.349518,65030200
2019-05-03,292.820007,294.339996,291.299988,294.02999900000003,288.142456,56543700
2019-05-06,289.25,293.309998,288.899994,292.820007,286.956696,107198100
2019-05-07,290.149994,290.809998,285.809998,287.929993,282.16461200000003,144729900
2019-05-08,287.52999900000003,289.429993,286.869995,287.52999900000003,281.772583,91568300
2019-05-09,285.230011,287.329987,283.299988,286.660004,280.920044,103471100
2019-05-10,285.619995,288.940002,282.299988,288.100006,282.331207,112429300
2019-05-13,282.420013,283.48999,279.929993,280.859985,275.236145,127290500
2019-05-14,281.98999,285.100006,281.850006,283.399994,277.725281,77003200
2019-05-15,281.589996,285.769989,281.359985,285.059998,279.35205099999996,73956400
2019-05-16,285.839996,289.209991,285.76001,287.700012,281.93924,76749600
2019-05-17,285.140015,288.600006,285.119995,285.839996,280.116455,100353000
2019-05-20,284.059998,285.959991,283.119995,283.950012,278.264313,62877600
2019-05-21,285.829987,286.929993,285.549988,286.51001,280.77304100000003,46847100
2019-05-22,285.450012,286.690002,285.100006,285.630005,279.91064500000005,49482500
2019-05-23,283.160004,283.209991,280.570007,282.140015,276.49057,98733800
2019-05-24,283.73999,284.200012,282.089996,282.77999900000003,277.11773700000003,55268100
2019-05-28,283.089996,284.149994,280.130005,280.149994,274.54040499999996,70029400
2019-05-29,278.910004,279.359985,276.709991,278.269989,272.698029,104972900
2019-05-30,279.109985,280.040009,277.809998,279.02999900000003,273.44277999999997,62523800
2019-05-31,276.200012,277.119995,275.23999,275.269989,269.758087,86862800
2019-06-03,275.309998,276.549988,273.089996,274.570007,269.072113,96428000
2019-06-04,277.119995,280.679993,276.619995,280.52999900000003,274.912781,77231900
2019-06-05,282.329987,282.98999,280.320007,282.959991,277.294159,71169700
2019-06-06,283.290009,285.549988,282.570007,284.799988,279.09726,69430400
2019-06-07,285.929993,288.850006,285.73999,287.649994,281.890167,74272200
2019-06-10,289.369995,290.820007,288.869995,288.97000099999997,283.183777,60799100
2019-06-11,290.98999,291.399994,288.179993,288.899994,283.11517299999997,58641300
2019-06-12,288.640015,289.26001,287.820007,288.390015,282.615387,46984700
2019-06-13,289.399994,289.980011,288.619995,289.579987,283.781525,48945200
2019-06-14,289.26001,289.929993,288.410004,289.26001,283.467987,52324700
2019-06-17,289.519989,290.22000099999997,289.179993,289.369995,283.575775,39205700
2019-06-18,291.390015,293.570007,290.98999,292.399994,286.545074,85434800
2019-06-19,292.549988,293.649994,291.47000099999997,293.059998,287.191864,78674400
2019-06-20,296.040009,296.309998,293.130005,295.859985,289.935791,116570000
2019-06-21,294.130005,295.519989,293.76001,294.0,289.51437400000003,83309500
2019-06-24,294.230011,294.579987,293.47000099999997,293.640015,289.159851,47582700
2019-06-25,293.700012,293.730011,290.640015,290.76001,286.32379199999997,82028700
2019-06-26,291.75,292.309998,290.350006,290.47000099999997,286.038208,51584900
2019-06-27,291.309998,292.059998,290.890015,291.5,287.052521,40355200
2019-06-28,292.579987,293.549988,292.01001,293.0,288.529602,59350900
2019-07-01,296.679993,296.920013,294.329987,295.660004,291.149048,79107500
2019-07-02,295.609985,296.48999,294.679993,296.429993,291.90725699999996,61504500
2019-07-03,297.179993,298.820007,297.019989,298.799988,294.241089,40898900
2019-07-05,297.440002,298.640015,296.01001,298.459991,293.906281,51677300
2019-07-08,297.01001,298.26001,296.22000099999997,296.820007,292.29135099999996,45841800
2019-07-09,295.540009,297.519989,295.480011,297.190002,292.65570099999997,41101300
2019-07-10,298.369995,299.660004,297.77999900000003,298.609985,294.054016,58448500
2019-07-11,299.320007,299.579987,298.200012,299.309998,294.743317,50826100
2019-07-12,299.850006,300.730011,299.51001,300.649994,296.062897,40326000
2019-07-15,301.130005,301.130005,300.190002,300.75,296.161377,33900000
2019-07-16,300.649994,300.880005,299.440002,299.77999900000003,295.206177,36650100
2019-07-17,299.75,299.929993,297.73999,297.73999,293.197296,36036300
2019-07-18,297.190002,299.25,296.700012,298.829987,294.27066,51392600
2019-07-19,300.040009,300.070007,296.980011,297.170013,292.636017,58678600
2019-07-22,297.609985,298.5,297.040009,297.899994,293.35485800000004,43638100
2019-07-23,299.140015,300.02999900000003,298.22000099999997,300.02999900000003,295.452362,44564500
2019-07-24,299.190002,301.440002,299.089996,301.440002,296.840851,47213200
2019-07-25,300.940002,301.0,299.109985,300.0,295.422791,55394100
2019-07-26,300.76001,302.230011,300.619995,302.01001,297.40213,45084100
